,svd_component_n,explained_variance_ratio
1003,1003,0.00018532838067945038
1004,1004,0.0001850216836098697
1005,1005,0.00018472582058425672
1006,1006,0.00018459165555680893
1007,1007,0.00018433013453543508
1008,1008,0.00018431455053047655
1009,1009,0.00018422161877518898
1010,1010,0.00018418653623483835
1011,1011,0.00018379568050374228
1012,1012,0.0001835865987909093
1013,1013,0.00018328154044985063
1014,1014,0.0001831479684492161
1015,1015,0.00018296272198671252
1016,1016,0.0001827400163285466
1017,1017,0.00018257324623216563
1018,1018,0.000182490705779328
1019,1019,0.00018216439463621573
1020,1020,0.0001820863578426977
1021,1021,0.0001818698588683241
1022,1022,0.00018177683914607365
1023,1023,0.00018152023089042054
1024,1024,0.00018143254306509328
1025,1025,0.00018132665713372639
1026,1026,0.00018083643295402856
1027,1027,0.00018062183815106814
1028,1028,0.00018052799858673307
1029,1029,0.0001803321325374857
1030,1030,0.00018010521751946697
1031,1031,0.00017996976754863054
1032,1032,0.00017967265611202522
1033,1033,0.00017949380481341946
1034,1034,0.00017934066750349565
1035,1035,0.00017923543341942652
1036,1036,0.00017904760350232954
1037,1037,0.00017883246211842295
1038,1038,0.0001787281708631595
1039,1039,0.0001785678403096608
1040,1040,0.0001784407190200255
1041,1041,0.0001781562531284661
1042,1042,0.00017808603621756656
1043,1043,0.0001779923657342248
1044,1044,0.0001779031535357573
1045,1045,0.00017777470081780964
1046,1046,0.00017756332988748177
1047,1047,0.00017734185105640977
1048,1048,0.00017722333536687759
1049,1049,0.00017692587648085434
1050,1050,0.0001767287063666828
1051,1051,0.00017656681760423975
1052,1052,0.0001764847574515593
1053,1053,0.00017630209559275307
1054,1054,0.000176166256219425
1055,1055,0.00017599736656697117
1056,1056,0.00017591175573334283
1057,1057,0.00017555368668242433
1058,1058,0.00017547973778822315
1059,1059,0.00017490014032407164
1060,1060,0.00017480162149278352
1061,1061,0.0001747735171324837
1062,1062,0.00017468262992868626
1063,1063,0.00017454339030235585
1064,1064,0.00017447093423472726
1065,1065,0.00017433083957864548
1066,1066,0.00017417685563042007
1067,1067,0.00017382063535658843
1068,1068,0.00017365640240174152
1069,1069,0.00017357459238316877
1070,1070,0.00017334571445685334
1071,1071,0.00017316165426654566
1072,1072,0.0001730543262149766
1073,1073,0.00017284095873582777
1074,1074,0.00017262536772492875
1075,1075,0.00017231358693277555
1076,1076,0.0001722263281701792
1077,1077,0.00017205598791535285
1078,1078,0.0001717021264907846
1079,1079,0.0001716051975970778
1080,1080,0.0001715046816920858
1081,1081,0.00017139325263212238
1082,1082,0.00017114354278804494
1083,1083,0.00017071365815678774
1084,1084,0.00017067748544031402
1085,1085,0.00017040975840132755
1086,1086,0.00017035079231633938
1087,1087,0.0001701804535733382
1088,1088,0.00017012418828613865
1089,1089,0.00016986132520344668
1090,1090,0.00016967125173470788
1091,1091,0.00016960937458384878
1092,1092,0.00016937539879787473
1093,1093,0.00016930553706261903
1094,1094,0.0001691555167232047
1095,1095,0.00016877956953202105
1096,1096,0.00016859613205778888
1097,1097,0.00016852358548150433
1098,1098,0.00016835600634208716
1099,1099,0.00016817270866214965
1100,1100,0.00016811723478118737
1101,1101,0.00016800225734449876
1102,1102,0.00016769174108141607
1103,1103,0.0001675819360347175
1104,1104,0.00016751590973262856
1105,1105,0.00016724960849695845
1106,1106,0.00016709828367880697
1107,1107,0.0001667319969237162
1108,1108,0.00016646455068145734
1109,1109,0.00016632975436351374
1110,1110,0.0001662280031628713
1111,1111,0.00016617625870711208
1112,1112,0.000165933825023888
1113,1113,0.0001658118549855625
1114,1114,0.00016572996406962652
1115,1115,0.00016568595260794548
1116,1116,0.0001654928783766218
1117,1117,0.00016521280664145692
1118,1118,0.00016498016978408394
1119,1119,0.00016482151888681868
1120,1120,0.00016465152386734328
1121,1121,0.0001643749734869791
1122,1122,0.0001642865237503864
1123,1123,0.0001641626789557436
1124,1124,0.00016408824566610904
1125,1125,0.00016392942126086755
1126,1126,0.0001637143063581118
1127,1127,0.00016358604592425712
1128,1128,0.00016350284447007793
1129,1129,0.0001632127866362333
1130,1130,0.00016314496375749554
1131,1131,0.00016303143200937102
1132,1132,0.0001630198983814252
1133,1133,0.00016277487964548972
1134,1134,0.0001625755764221717
1135,1135,0.0001623412453803873
1136,1136,0.00016226374979146291
1137,1137,0.00016209037332303027
1138,1138,0.00016183271733486427
1139,1139,0.00016165788761079647
1140,1140,0.00016159194117878786
1141,1141,0.00016143321835414488
1142,1142,0.0001613746768824957
1143,1143,0.00016123085227638938
1144,1144,0.00016084966425432731
1145,1145,0.00016061251655349
1146,1146,0.00016052755616809258
1147,1147,0.0001604938236075018
1148,1148,0.00016021079549781653
1149,1149,0.00016014916437252452
1150,1150,0.0001599432093272306
1151,1151,0.00015982598425420447
1152,1152,0.00015970902027925813
1153,1153,0.00015964535195219317
1154,1154,0.00015940714511134292
1155,1155,0.0001593059493271235
1156,1156,0.00015916506875031584
1157,1157,0.0001589648391494129
1158,1158,0.00015882876270767002
1159,1159,0.00015852587009127685
1160,1160,0.00015849821449934632
1161,1161,0.0001583606770649319
1162,1162,0.00015806699455606004
1163,1163,0.00015790615441031779
1164,1164,0.000157776558250807
1165,1165,0.00015760704163854825
1166,1166,0.00015741874659791583
1167,1167,0.00015729867070188872
1168,1168,0.00015723487617572208
1169,1169,0.00015708971450521442
1170,1170,0.00015704447130006433
1171,1171,0.00015680476139975517
1172,1172,0.0001566926062998471
1173,1173,0.00015659630755565976
1174,1174,0.00015643436700227267
1175,1175,0.00015630852200408148
1176,1176,0.00015591267379984347
1177,1177,0.0001558512891489645
1178,1178,0.00015550188511259558
1179,1179,0.00015529765453277551
1180,1180,0.00015515696091416032
1181,1181,0.00015508542014148945
1182,1182,0.0001549665615653279
1183,1183,0.0001548293322566986
1184,1184,0.000154575526927802
1185,1185,0.00015440034136663826
1186,1186,0.00015434514399097037
1187,1187,0.0001541525153798789
1188,1188,0.00015398763570449118
1189,1189,0.0001537842530611813
1190,1190,0.00015355768941566786
1191,1191,0.00015327523055279495
1192,1192,0.00015326668208453988
1193,1193,0.0001530168235364182
1194,1194,0.0001529732097683344
1195,1195,0.00015290585597979264
1196,1196,0.00015270918975332655
1197,1197,0.00015268503389481852
1198,1198,0.000152571978745206
1199,1199,0.0001523145470132681
1200,1200,0.0001521517915040512
1201,1201,0.00015206584326023093
1202,1202,0.00015178339963283632
1203,1203,0.00015156759131239
1204,1204,0.00015125712876299638
1205,1205,0.00015123637847384416
1206,1206,0.00015113446841344514
1207,1207,0.0001510067928059052
1208,1208,0.00015090161252872793
1209,1209,0.00015073880692669179
1210,1210,0.00015058366756369625
1211,1211,0.00015044686551497408
1212,1212,0.00015040725530175323
1213,1213,0.00015032472537979195
1214,1214,0.00015009346298732002
1215,1215,0.00015005445008844814
1216,1216,0.0001498917210343871
1217,1217,0.00014971462691928036
1218,1218,0.0001496112332617491
1219,1219,0.00014946269965267922
1220,1220,0.00014921829985755183
1221,1221,0.0001491520408543635
1222,1222,0.00014897892329680787
1223,1223,0.00014883384663575937
1224,1224,0.00014877058442847865
1225,1225,0.0001485093007943449
1226,1226,0.00014843864393982323
1227,1227,0.0001483811734229556
1228,1228,0.00014818114439144238
1229,1229,0.0001479528132398902
1230,1230,0.0001477967364948484
1231,1231,0.00014769706815376057
1232,1232,0.0001475916043069821
1233,1233,0.00014754178516955256
1234,1234,0.00014740827729757395
1235,1235,0.00014723794018302154
1236,1236,0.00014719036747545483
1237,1237,0.00014700803320856994
1238,1238,0.00014691400597601859
1239,1239,0.00014688002430378417
1240,1240,0.00014654865221862655
1241,1241,0.00014637286319993726
1242,1242,0.00014629437127055173
1243,1243,0.0001461098673452898
1244,1244,0.0001459543214127247
1245,1245,0.00014585432853800553
1246,1246,0.0001457644080189893
1247,1247,0.0001456139582676057
1248,1248,0.00014544572320871003
1249,1249,0.0001453932784333774
1250,1250,0.0001450823314017443
1251,1251,0.00014488980437225342
1252,1252,0.00014485487710189904
1253,1253,0.000144726261900479
1254,1254,0.00014457274241181376
1255,1255,0.00014446237492318512
1256,1256,0.00014423484521818223
1257,1257,0.00014397117055773648
1258,1258,0.00014390272585375482
1259,1259,0.0001438433370799352
1260,1260,0.00014366788588394145
1261,1261,0.00014359059915427318
1262,1262,0.00014350980844874875
1263,1263,0.00014329958015035972
1264,1264,0.00014318977166655143
1265,1265,0.00014299593956053775
1266,1266,0.00014282019058703836
1267,1267,0.00014268942582091996
1268,1268,0.0001426434801043165
1269,1269,0.00014245603829061504
1270,1270,0.00014228442396896555
1271,1271,0.00014215335199883463
1272,1272,0.00014208785387999915
1273,1273,0.0001419343029860747
1274,1274,0.00014179874478013028
1275,1275,0.00014171399410760533
1276,1276,0.00014157769828647345
1277,1277,0.0001414242933166832
1278,1278,0.0001413600095943412
1279,1279,0.0001411588967280835
1280,1280,0.000141150216607141
1281,1281,0.00014103274427025347
1282,1282,0.00014094402735290382
1283,1283,0.0001406963354800136
1284,1284,0.0001405595073742309
1285,1285,0.0001404194665075188
1286,1286,0.0001403659921319123
1287,1287,0.0001402448238326445
1288,1288,0.0001401082739032617
1289,1289,0.00013987631094334
1290,1290,0.00013966290659312398
1291,1291,0.00013962500082560723
1292,1292,0.00013949353868018127
1293,1293,0.00013927633080130245
1294,1294,0.00013905477597855894
1295,1295,0.0001389420076220434
1296,1296,0.00013887784917622603
1297,1297,0.00013870658876778214
1298,1298,0.00013855061932036464
1299,1299,0.00013847085285710907
1300,1300,0.00013837032487673564
1301,1301,0.00013820215220156136
1302,1302,0.00013816680183235312
1303,1303,0.00013803885056208774
1304,1304,0.00013782551395907634
1305,1305,0.00013771766429721547
1306,1306,0.00013768476812292286
1307,1307,0.00013745409977145075
1308,1308,0.0001373482708884771
1309,1309,0.00013716941376628618
1310,1310,0.00013702531083337579
1311,1311,0.0001368600148067034
1312,1312,0.00013673638896108487
1313,1313,0.00013655594533400632
1314,1314,0.000136486395942749
1315,1315,0.0001364145927591723
1316,1316,0.0001362502975742932
1317,1317,0.0001360962798885208
1318,1318,0.00013606549495208853
1319,1319,0.00013596823839106948
1320,1320,0.0001358436530843249
1321,1321,0.00013565437783152814
1322,1322,0.00013540737112606872
1323,1323,0.0001353257847414006
1324,1324,0.00013528612505932743
1325,1325,0.00013525820646638958
1326,1326,0.00013499864897629398
1327,1327,0.00013485282764411587
1328,1328,0.00013475052031104343
1329,1329,0.00013469271881596842
1330,1330,0.00013455411383893117
1331,1331,0.00013442390965736012
1332,1332,0.00013432959895781193
1333,1333,0.00013416802649639622
1334,1334,0.00013402616995276053
1335,1335,0.00013396783176287835
1336,1336,0.0001337384878080771
1337,1337,0.00013368745095301447
1338,1338,0.00013358172657505532
1339,1339,0.00013342333004119926
1340,1340,0.00013323307386775647
1341,1341,0.00013304390705292673
1342,1342,0.00013290915699019278
1343,1343,0.0001326802499668342
1344,1344,0.00013264083012842315
1345,1345,0.0001324510573297296
1346,1346,0.000132405665627459
1347,1347,0.00013226237186138466
1348,1348,0.0001321602203742692
1349,1349,0.00013206368748598679
1350,1350,0.00013188055124126186
1351,1351,0.00013181997958743873
1352,1352,0.00013168703480223083
1353,1353,0.00013157565980874143
1354,1354,0.00013147801877018634
1355,1355,0.00013137570460971238
1356,1356,0.00013122861968270025
1357,1357,0.00013102405280936624
1358,1358,0.00013088501705119964
1359,1359,0.00013072848315079553
1360,1360,0.0001306337717887206
1361,1361,0.0001305823747227299
1362,1362,0.00013047298219177945
1363,1363,0.000130352865154361
1364,1364,0.00013014573186942148
1365,1365,0.0001299383716300791
1366,1366,0.00012987863815220934
1367,1367,0.00012975197328374675
1368,1368,0.0001296745242171627
1369,1369,0.00012950656573063187
1370,1370,0.0001293012478298992
1371,1371,0.00012923737642423064
1372,1372,0.00012914609586451987
1373,1373,0.0001290194784416045
1374,1374,0.00012890606892836521
1375,1375,0.0001287232727224309
1376,1376,0.00012864403073879627
1377,1377,0.00012853448177336716
1378,1378,0.000128359222909345
1379,1379,0.00012812767748503215
1380,1380,0.00012811242112202405
1381,1381,0.0001279351981994607
1382,1382,0.00012787586966415642
1383,1383,0.00012784592343734912
1384,1384,0.00012778941755502363
1385,1385,0.00012746551359315517
1386,1386,0.00012727076206512744
1387,1387,0.00012715538343579296
1388,1388,0.00012712176021631143
1389,1389,0.00012707417562727197
1390,1390,0.00012687965666411457
1391,1391,0.00012677627488543125
1392,1392,0.0001266507576476347
1393,1393,0.0001265308573349609
1394,1394,0.00012640758371254747
1395,1395,0.00012630840585558105
1396,1396,0.00012623954910230868
1397,1397,0.0001261305323920352
1398,1398,0.00012595384711093356
1399,1399,0.0001256995823486261
1400,1400,0.00012561039336718492
1401,1401,0.0001255635091186394
1402,1402,0.00012543060862681165
1403,1403,0.0001252903816288417
1404,1404,0.0001252022911276133
1405,1405,0.000125121395347482
1406,1406,0.00012509396787045628
1407,1407,0.00012488957145251816
1408,1408,0.0001248267701117445
1409,1409,0.00012469355293926864
1410,1410,0.0001245866058294007
1411,1411,0.00012439463689089826
1412,1412,0.00012433978845834368
1413,1413,0.0001242431399578643
1414,1414,0.00012422148732630495
1415,1415,0.00012398485628605513
1416,1416,0.00012383819866815195
1417,1417,0.00012363086739754982
1418,1418,0.00012354353844820504
1419,1419,0.00012346633701299436
1420,1420,0.00012344444275277529
1421,1421,0.00012336043855372698
1422,1422,0.00012323703470236227
1423,1423,0.0001230629906357896
1424,1424,0.00012289393647238708
1425,1425,0.0001227253394521259
1426,1426,0.00012265461567462834
1427,1427,0.00012257235821168725
1428,1428,0.00012253496938219682
1429,1429,0.00012245333348601112
1430,1430,0.0001221309439300378
1431,1431,0.00012203322915168615
1432,1432,0.00012172239606130989
1433,1433,0.00012162211865466107
1434,1434,0.00012151706107286536
1435,1435,0.0001214314301829924
1436,1436,0.00012138078891930543
1437,1437,0.00012130511809653948
1438,1438,0.00012110540858494105
1439,1439,0.00012094830310586592
1440,1440,0.00012093142874433741
1441,1441,0.00012070251873277086
1442,1442,0.00012061884191629592
1443,1443,0.00012047175184255317
1444,1444,0.00012031410305745175
1445,1445,0.00012021960073741336
1446,1446,0.000120034871553254
1447,1447,0.0001199716144653792
1448,1448,0.00011983947924384836
1449,1449,0.00011981318774784673
1450,1450,0.0001197515139033785
1451,1451,0.00011958020609732882
1452,1452,0.00011953023227188306
1453,1453,0.00011938890304727416
1454,1454,0.00011911895806814025
1455,1455,0.0001190756826116526
1456,1456,0.00011890874293158778
1457,1457,0.00011887124225324861
1458,1458,0.00011882371930587713
1459,1459,0.00011867135142054837
1460,1460,0.00011860901120793619
1461,1461,0.00011856330650269772
1462,1462,0.00011833185995744068
1463,1463,0.00011813227884392782
1464,1464,0.00011801122019183
1465,1465,0.00011799093128659813
1466,1466,0.00011791802865488758
1467,1467,0.00011776533991426328
1468,1468,0.00011764139285740117
1469,1469,0.00011754695497528391
1470,1470,0.00011742456915890386
1471,1471,0.00011730495861454496
1472,1472,0.00011710939649180622
1473,1473,0.00011703087692954044
1474,1474,0.00011684366543580583
1475,1475,0.00011682309902798411
1476,1476,0.00011665456767278874
1477,1477,0.00011657215180015337
1478,1478,0.00011644990399934914
1479,1479,0.00011638385744185619
1480,1480,0.00011631057332196125
1481,1481,0.0001162378821892637
1482,1482,0.00011612272401662212
1483,1483,0.00011598671707062443
1484,1484,0.00011578350727421389
1485,1485,0.0001157179516238896
1486,1486,0.00011556432244273829
1487,1487,0.00011548829716886656
1488,1488,0.00011542143558230587
1489,1489,0.0001153629005742313
1490,1490,0.00011515833757275713
1491,1491,0.00011509506605250425
1492,1492,0.00011492674395125667
1493,1493,0.0001147853128700965
1494,1494,0.00011472957454280223
1495,1495,0.00011462296237749328
1496,1496,0.00011458305804489834
1497,1497,0.00011446050425219467
1498,1498,0.00011439526522796789
1499,1499,0.00011431956407490431
1500,1500,0.00011421210459554292
1501,1501,0.0001140673361933326
1502,1502,0.00011393044227203238
1503,1503,0.00011374664553408715
1504,1504,0.00011365710736145644
1505,1505,0.00011344555987284521
1506,1506,0.0001134084059628568
1507,1507,0.00011333227269284025
1508,1508,0.00011325284010358002
1509,1509,0.00011301221822500795
1510,1510,0.00011299752219133773
1511,1511,0.00011290995008327974
1512,1512,0.00011283782149800453
1513,1513,0.00011262143455219936
1514,1514,0.00011244155134213631
1515,1515,0.00011239629017990352
1516,1516,0.00011227342278812669
1517,1517,0.00011215375025544698
1518,1518,0.00011205955147554304
1519,1519,0.00011189201106439605
1520,1520,0.00011182641033849807
1521,1521,0.00011179100836023362
1522,1522,0.00011157487959170915
1523,1523,0.00011148785287350878
1524,1524,0.00011141030813530619
1525,1525,0.00011135811368529838
1526,1526,0.00011118520096232371
1527,1527,0.00011114022905872568
1528,1528,0.00011100511030783045
1529,1529,0.0001109526883188756
1530,1530,0.00011075351035920333
1531,1531,0.00011061058511159608
1532,1532,0.00011049050364274176
1533,1533,0.00011041043526104195
1534,1534,0.00011033548176279812
1535,1535,0.00011023001222296257
1536,1536,0.00011010874288284015
1537,1537,0.00011005179144354133
1538,1538,0.00010994878007688082
1539,1539,0.00010984989827706913
1540,1540,0.0001096828151327057
1541,1541,0.00010957124398111007
1542,1542,0.00010945154219390306
1543,1543,0.00010941678612510665
1544,1544,0.00010927317851657062
1545,1545,0.00010924691256967089
1546,1546,0.00010919495362189151
1547,1547,0.00010907125863427567
1548,1548,0.00010894689978196054
1549,1549,0.00010879327028411882
1550,1550,0.00010853824904088183
1551,1551,0.00010838985354119109
1552,1552,0.00010833551909484076
1553,1553,0.0001082099536747246
1554,1554,0.00010811834269165954
1555,1555,0.00010799501057955765
1556,1556,0.00010793553458429156
1557,1557,0.00010779993009602936
1558,1558,0.0001077261941806214
1559,1559,0.00010766856220500624
1560,1560,0.00010749139145240603
1561,1561,0.00010733572576578131
1562,1562,0.00010724078840987415
1563,1563,0.00010719585371757121
1564,1564,0.00010709074898509577
1565,1565,0.00010701476821626297
1566,1566,0.0001069372955517162
1567,1567,0.00010674616525371087
1568,1568,0.000106666567381649
1569,1569,0.00010661730888773914
1570,1570,0.000106388384486399
1571,1571,0.0001063520171352683
1572,1572,0.00010626053388871659
1573,1573,0.00010611719696379198
1574,1574,0.00010604248805018979
1575,1575,0.00010585587077353098
1576,1576,0.00010579897829427735
1577,1577,0.00010572061474087849
1578,1578,0.00010552110304675674
1579,1579,0.00010542930945634675
1580,1580,0.00010537803688425942
1581,1581,0.00010531756444337455
1582,1582,0.00010523489284700565
1583,1583,0.00010506584569869586
1584,1584,0.00010492290824289819
1585,1585,0.00010484899961463561
1586,1586,0.00010478141745857456
1587,1587,0.00010453934365469128
1588,1588,0.00010442438941350502
1589,1589,0.00010432985627025461
1590,1590,0.00010427933021465156
1591,1591,0.00010417018183015833
1592,1592,0.00010405896936616495
1593,1593,0.00010382591267970048
1594,1594,0.00010374723440430435
1595,1595,0.00010369403900053638
1596,1596,0.00010354940430700074
1597,1597,0.00010350099507518647
1598,1598,0.00010324705201722485
1599,1599,0.0001031748540549716
1600,1600,0.0001030901773321826
1601,1601,0.00010299547559637807
1602,1602,0.00010289235481039347
1603,1603,0.00010282878493221128
1604,1604,0.0001027458444106028
1605,1605,0.00010265531792824924
1606,1606,0.00010242863083880722
1607,1607,0.00010227241820454052
1608,1608,0.0001022233306553002
1609,1609,0.00010212193419422818
1610,1610,0.00010202615672621901
1611,1611,0.00010189812696093534
1612,1612,0.00010181500214180014
1613,1613,0.00010172143516661826
1614,1614,0.00010163564075103461
1615,1615,0.00010156636782713928
1616,1616,0.00010143914118269974
1617,1617,0.00010135043800459827
1618,1618,0.0001011821822839474
1619,1619,0.00010115906937659327
1620,1620,0.00010099952070068807
1621,1621,0.00010089815530685552
1622,1622,0.0001008086070133506
1623,1623,0.00010064692611885543
1624,1624,0.00010060043264824952
1625,1625,0.00010048605923872018
1626,1626,0.00010043137316981158
1627,1627,0.000100262394880769
1628,1628,0.00010015180993840566
1629,1629,0.00010009331289186822
1630,1630,0.0001000639265318693
1631,1631,9.99925324913244e-05
1632,1632,9.983294692585865e-05
1633,1633,9.971863307265154e-05
1634,1634,9.96537443824453e-05
1635,1635,9.960205957982934e-05
1636,1636,9.933513289289962e-05
1637,1637,9.929838699523628e-05
1638,1638,9.918021571745956e-05
1639,1639,9.908740461889828e-05
1640,1640,9.894170365662665e-05
1641,1641,9.885477813054508e-05
1642,1642,9.874619558623471e-05
1643,1643,9.864133947692096e-05
1644,1644,9.854499074127659e-05
1645,1645,9.847640804023552e-05
1646,1646,9.828059491711573e-05
1647,1647,9.82339089019793e-05
1648,1648,9.807626761748674e-05
1649,1649,9.806618162866859e-05
1650,1650,9.787532604715688e-05
1651,1651,9.78190656942502e-05
1652,1652,9.778233780453596e-05
1653,1653,9.75746711929623e-05
1654,1654,9.752593141560802e-05
1655,1655,9.742925697310971e-05
1656,1656,9.729661169626434e-05
1657,1657,9.719302509769728e-05
1658,1658,9.710800493573446e-05
1659,1659,9.70527345798955e-05
1660,1660,9.675799326577328e-05
1661,1661,9.672057429353936e-05
1662,1662,9.667444901464779e-05
1663,1663,9.663326746454859e-05
1664,1664,9.644073901653246e-05
1665,1665,9.630212172054411e-05
1666,1666,9.617988183933237e-05
1667,1667,9.61214490966013e-05
1668,1668,9.602860087538665e-05
1669,1669,9.580537398651332e-05
1670,1670,9.57431494921926e-05
1671,1671,9.562752281511498e-05
1672,1672,9.555837933529746e-05
1673,1673,9.540384268374983e-05
1674,1674,9.535798634391258e-05
1675,1675,9.528538152628732e-05
1676,1676,9.517401375054934e-05
1677,1677,9.506830894880615e-05
1678,1678,9.501833057657949e-05
1679,1679,9.489253069497019e-05
1680,1680,9.474877033553575e-05
1681,1681,9.47156200779257e-05
1682,1682,9.457188925963326e-05
1683,1683,9.44182682723107e-05
1684,1684,9.432504254981415e-05
1685,1685,9.421854246644519e-05
1686,1686,9.411784146107829e-05
1687,1687,9.394753287624161e-05
1688,1688,9.391409933143215e-05
1689,1689,9.378749464660902e-05
1690,1690,9.366081828083215e-05
1691,1691,9.362745864822578e-05
1692,1692,9.357057039671025e-05
1693,1693,9.333184983814317e-05
1694,1694,9.327809109166838e-05
1695,1695,9.313604844976328e-05
1696,1696,9.301730195314998e-05
1697,1697,9.297335827258635e-05
1698,1698,9.287329048508856e-05
1699,1699,9.283092619206109e-05
1700,1700,9.27283263503447e-05
1701,1701,9.267276346394645e-05
1702,1702,9.253786820605135e-05
1703,1703,9.248670122506094e-05
1704,1704,9.233212346815026e-05
1705,1705,9.227098219705167e-05
1706,1706,9.210924960322152e-05
1707,1707,9.203076899595312e-05
1708,1708,9.197601853987378e-05
1709,1709,9.184195084692294e-05
1710,1710,9.176028616678884e-05
1711,1711,9.156826036449158e-05
1712,1712,9.154714766108125e-05
1713,1713,9.137498424351843e-05
1714,1714,9.128770333253206e-05
1715,1715,9.121904160680917e-05
1716,1716,9.116949807221851e-05
1717,1717,9.102752641587382e-05
1718,1718,9.093362604245853e-05
1719,1719,9.089277544894495e-05
1720,1720,9.074917061382128e-05
1721,1721,9.050172613480388e-05
1722,1722,9.044106476450947e-05
1723,1723,9.032734066777787e-05
1724,1724,9.023247272731881e-05
1725,1725,9.009353589665749e-05
1726,1726,9.003635366577779e-05
1727,1727,8.993833337260934e-05
1728,1728,8.98820296956835e-05
1729,1729,8.979337531980636e-05
1730,1730,8.964312519819466e-05
1731,1731,8.950571474399242e-05
1732,1732,8.945166378226052e-05
1733,1733,8.933243725429868e-05
1734,1734,8.927871782652646e-05
1735,1735,8.921168193139003e-05
1736,1736,8.916460512462292e-05
1737,1737,8.899017986737329e-05
1738,1738,8.892002210090785e-05
1739,1739,8.879902494662001e-05
1740,1740,8.878939463577757e-05
1741,1741,8.860521891633852e-05
1742,1742,8.854033427480604e-05
1743,1743,8.83881263569995e-05
1744,1744,8.829276113826701e-05
1745,1745,8.812958053349149e-05
1746,1746,8.80657160674226e-05
1747,1747,8.798672106760781e-05
1748,1748,8.793810490845963e-05
1749,1749,8.784142458326155e-05
1750,1750,8.761911199605309e-05
1751,1751,8.758928532459742e-05
1752,1752,8.758506647097763e-05
1753,1753,8.741795502131063e-05
1754,1754,8.721528169808161e-05
1755,1755,8.717522068083766e-05
1756,1756,8.708726322275382e-05
1757,1757,8.697897402707951e-05
1758,1758,8.694169219984464e-05
1759,1759,8.686445702683062e-05
1760,1760,8.675448059663766e-05
1761,1761,8.66212725649838e-05
1762,1762,8.63383456713429e-05
1763,1763,8.616745685843334e-05
1764,1764,8.613691067237417e-05
1765,1765,8.610630756622984e-05
1766,1766,8.592501858744642e-05
1767,1767,8.591462265065702e-05
1768,1768,8.584760696019385e-05
1769,1769,8.57168040212684e-05
1770,1770,8.569394041251545e-05
1771,1771,8.560795329077388e-05
1772,1772,8.55337757304494e-05
1773,1773,8.53835978640725e-05
1774,1774,8.531991007482672e-05
1775,1775,8.519562037252017e-05
1776,1776,8.510308148011239e-05
1777,1777,8.507139123827601e-05
1778,1778,8.497773437942844e-05
1779,1779,8.472858271096919e-05
1780,1780,8.471489235283946e-05
1781,1781,8.460576976099726e-05
1782,1782,8.456027512318326e-05
1783,1783,8.44549490225005e-05
1784,1784,8.433884096066683e-05
1785,1785,8.422233165858428e-05
1786,1786,8.408859187673179e-05
1787,1787,8.391747946703245e-05
1788,1788,8.380550745210939e-05
1789,1789,8.378546999098944e-05
1790,1790,8.372138065896039e-05
1791,1791,8.360566644384504e-05
1792,1792,8.358907899136366e-05
1793,1793,8.35177407153306e-05
1794,1794,8.346825435645798e-05
1795,1795,8.334168425583076e-05
1796,1796,8.3204031640398e-05
1797,1797,8.307182019175667e-05
1798,1798,8.293880328698233e-05
1799,1799,8.287763229973888e-05
1800,1800,8.266816665206482e-05
1801,1801,8.255312417581843e-05
1802,1802,8.252684568809237e-05
1803,1803,8.227990738588446e-05
1804,1804,8.220082158438281e-05
1805,1805,8.215677934879793e-05
1806,1806,8.201149903476509e-05
1807,1807,8.197328656006173e-05
1808,1808,8.187720414709425e-05
1809,1809,8.176437561418845e-05
1810,1810,8.154642396880046e-05
1811,1811,8.144047804952188e-05
1812,1812,8.138111917795487e-05
1813,1813,8.12882094707154e-05
1814,1814,8.127677636047226e-05
1815,1815,8.113904266630812e-05
1816,1816,8.104937709290943e-05
1817,1817,8.092081017874398e-05
1818,1818,8.083520405246028e-05
1819,1819,8.070651965772813e-05
1820,1820,8.056528649504646e-05
1821,1821,8.044646696938435e-05
1822,1822,8.0388780266467e-05
1823,1823,8.030799140226038e-05
1824,1824,8.025907172449924e-05
1825,1825,8.007750465366728e-05
1826,1826,8.000407442546724e-05
1827,1827,7.99579848745756e-05
1828,1828,7.983817609290343e-05
1829,1829,7.973334191558272e-05
1830,1830,7.969562148454424e-05
1831,1831,7.960947756547945e-05
1832,1832,7.957162772713016e-05
1833,1833,7.93703537207275e-05
1834,1834,7.93016067498451e-05
1835,1835,7.924215041364646e-05
1836,1836,7.913911552630985e-05
1837,1837,7.901271839564422e-05
1838,1838,7.891941481325546e-05
1839,1839,7.878288789153657e-05
1840,1840,7.869051888861715e-05
1841,1841,7.850066997621567e-05
1842,1842,7.847892517897511e-05
1843,1843,7.844474528858289e-05
1844,1844,7.829639341780565e-05
1845,1845,7.818875217075354e-05
1846,1846,7.808686029110808e-05
1847,1847,7.794515766413109e-05
1848,1848,7.793339412723027e-05
1849,1849,7.781777660626607e-05
1850,1850,7.768579267026437e-05
1851,1851,7.760540184880937e-05
1852,1852,7.750019339489878e-05
1853,1853,7.740183208902084e-05
1854,1854,7.729896872377266e-05
1855,1855,7.725471301727253e-05
1856,1856,7.71362917711522e-05
1857,1857,7.711158458258864e-05
1858,1858,7.695619567831113e-05
1859,1859,7.681206579457138e-05
1860,1860,7.677282910394245e-05
1861,1861,7.669385628658251e-05
1862,1862,7.656238136291562e-05
